"","condition","age","gender","ethnicity","education","religionChild","religionNow","job","maritalStatus","children","country","englishNative","politicalIdeology","studyMoralPhil","vegetarian","beliefGod","beliefAfterlife","beliefTradition","beliefRules","beliefLeader","comments","trialNum","leftCharacter","rightCharacter","response","rt","responseNum"
"318","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",6,"fetus","charlie_dog","slightly more right",3038,1
"319","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",7,"fetus","delores_gleitman_deceased","slightly more left",1595,-1
"320","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",8,"fetus","nicholas_gannon_baby","much more right",1842,2
"321","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",9,"gerald_schiff_pvs","sharon_harvey_woman","much more right",3051,2
"322","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",10,"charlie_dog","samantha_hill_girl","both equally",2979,0
"323","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",11,"green_frog","nicholas_gannon_baby","slightly more right",1937,1
"324","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",12,"green_frog","god","much more right",2513,2
"325","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",13,"todd_billingsley_man","fetus","both equally",2134,0
"326","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",14,"todd_billingsley_man","god","slightly more right",2346,1
"327","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",15,"sharon_harvey_woman","samantha_hill_girl","both equally",1917,0
"328","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",16,"god","delores_gleitman_deceased","much more left",2658,-2
"329","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",17,"toby_chimp","delores_gleitman_deceased","much more left",1519,-2
"330","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",18,"toby_chimp","gerald_schiff_pvs","slightly more left",1998,-1
"331","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",19,"kismet_robot","samantha_hill_girl","much more right",2020,2
"332","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",20,"samantha_hill_girl","gerald_schiff_pvs","slightly more left",3134,-1
"333","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",21,"samantha_hill_girl","you","both equally",2345,0
"334","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",22,"samantha_hill_girl","delores_gleitman_deceased","slightly more left",2806,-1
"335","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",23,"nicholas_gannon_baby","toby_chimp","both equally",2935,0
"336","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",24,"todd_billingsley_man","samantha_hill_girl","both equally",1457,0
"337","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",25,"gerald_schiff_pvs","charlie_dog","slightly more right",3195,1
"338","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",26,"nicholas_gannon_baby","delores_gleitman_deceased","much more left",2032,-2
"339","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",27,"you","toby_chimp","both equally",3725,0
"340","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",28,"nicholas_gannon_baby","you","both equally",2026,0
"341","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",29,"toby_chimp","green_frog","slightly more left",2358,-1
"342","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",30,"you","delores_gleitman_deceased","much more left",1652,-2
"343","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",31,"nicholas_gannon_baby","gerald_schiff_pvs","much more left",2146,-2
"344","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",32,"green_frog","gerald_schiff_pvs","slightly more left",2567,-1
"345","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",33,"kismet_robot","gerald_schiff_pvs","slightly more right",1712,1
"346","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",34,"god","kismet_robot","much more left",1733,-2
"347","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",35,"todd_billingsley_man","you","both equally",2057,0
"348","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",36,"gerald_schiff_pvs","delores_gleitman_deceased","slightly more left",2674,-1
"349","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",37,"todd_billingsley_man","charlie_dog","both equally",2997,0
"350","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",38,"charlie_dog","toby_chimp","both equally",953,0
"351","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",39,"kismet_robot","delores_gleitman_deceased","both equally",3029,0
"352","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",40,"todd_billingsley_man","kismet_robot","much more left",1895,-2
"353","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",41,"you","fetus","slightly more left",2468,-1
"354","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",42,"charlie_dog","kismet_robot","slightly more left",1348,-1
"355","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",43,"nicholas_gannon_baby","sharon_harvey_woman","both equally",1914,0
"356","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",44,"god","sharon_harvey_woman","slightly more left",1705,-1
"357","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",45,"charlie_dog","god","slightly more right",2821,1
"358","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",46,"sharon_harvey_woman","todd_billingsley_man","both equally",1244,0
"359","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",47,"toby_chimp","god","much more right",2058,2
"360","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",48,"todd_billingsley_man","gerald_schiff_pvs","slightly more left",1538,-1
"361","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",49,"samantha_hill_girl","green_frog","slightly more left",1341,-1
"362","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",50,"sharon_harvey_woman","charlie_dog","both equally",3610,0
"363","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",51,"green_frog","you","slightly more right",2166,1
"364","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",52,"sharon_harvey_woman","green_frog","slightly more left",1270,-1
"365","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",53,"todd_billingsley_man","green_frog","slightly more left",860,-1
"366","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",54,"gerald_schiff_pvs","fetus","slightly more right",1965,1
"367","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",55,"fetus","toby_chimp","both equally",1499,0
"368","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",56,"you","god","much more right",2204,2
"369","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",57,"kismet_robot","green_frog","slightly more right",2260,1
"370","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",58,"fetus","kismet_robot","slightly more left",1290,-1
"371","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",59,"god","nicholas_gannon_baby","slightly more left",1694,-1
"372","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",60,"toby_chimp","todd_billingsley_man","both equally",1911,0
"373","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",61,"toby_chimp","samantha_hill_girl","both equally",880,0
"374","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",62,"delores_gleitman_deceased","todd_billingsley_man","slightly more right",1835,1
"375","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",63,"god","fetus","slightly more left",2752,-1
"376","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",64,"kismet_robot","nicholas_gannon_baby","slightly more right",1224,1
"377","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",65,"fetus","green_frog","slightly more left",1943,-1
"378","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",66,"you","kismet_robot","much more left",2159,-2
"379","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",67,"god","samantha_hill_girl","slightly more left",1856,-1
"380","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",68,"samantha_hill_girl","fetus","slightly more left",1774,-1
"381","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",69,"todd_billingsley_man","nicholas_gannon_baby","both equally",1330,0
"382","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",70,"sharon_harvey_woman","fetus","slightly more left",1942,-1
"383","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",71,"charlie_dog","green_frog","both equally",2102,0
"384","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",72,"delores_gleitman_deceased","green_frog","slightly more right",2033,1
"385","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",73,"nicholas_gannon_baby","samantha_hill_girl","both equally",1153,0
"386","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",74,"toby_chimp","kismet_robot","much more left",1423,-2
"387","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",75,"charlie_dog","you","both equally",2721,0
"388","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",76,"sharon_harvey_woman","kismet_robot","slightly more left",1391,-1
"389","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",77,"charlie_dog","nicholas_gannon_baby","both equally",2763,0
"390","Pain",26,"male","white","college_bachDegree","christianity_protestant","christianity_protestant","Math Teacher","yes","0","United States","yes_only","independent","no","no","agree_strong","agree_strong","neither","disagree_moderate","agree_little","None, thank you!",78,"you","sharon_harvey_woman","slightly more left",2478,-1
